collaborative,duration_ms,modified_at,name,num_albums,num_artists,num_edits,num_followers,num_tracks,pid
true,9527483,1488412800,NYE 2017,21,16,6,2,43,2959
false,25595831,1508198400,chill,102,76,66,2,119,2960
false,2448021,1453939200,Pep Rally,10,9,4,1,10,2961
false,25452982,1506384000,Thanksgiving,113,100,27,5,116,2962
false,41954851,1476489600,'16,148,124,34,1,199,2963
false,3953937,1395532800,2AM,10,5,2,1,18,2964
false,8628546,1428019200,reggae,32,18,9,1,40,2965
false,13878292,1497484800,All time,51,34,28,1,61,2966
false,6216155,1461628800,70s,24,21,9,1,26,2967
false,1367451,1500422400,car,7,7,7,2,7,2968
false,27787497,1487203200,Tsunami,81,54,27,11,124,2969
false,27933227,1498953600,oldies,99,68,42,2,110,2970
false,21651048,1448323200,gym,76,61,51,2,92,2971
false,5205144,1486598400,Yoga,20,17,3,1,22,2972
false,3902197,1491436800,Denver,16,9,7,1,20,2973
false,9352720,1485734400,CHL,38,30,8,1,41,2974
false,21469068,1483142400,2016,87,77,61,1,97,2975
false,5149093,1493769600,starbucks,3,11,13,1,26,2976
false,18139487,1502582400,Family,61,46,2,1,73,2977
false,6375193,1422835200,January 2015,30,29,10,2,30,2978
false,28802094,1496880000,YE,91,67,62,1,126,2979
false,5389588,1391212800,Depressing,16,12,4,1,21,2980
false,2947430,1508630400,Pt. 2,11,10,8,1,12,2981
false,15554613,1495238400,Fun mix,64,54,18,1,67,2982
false,2532130,1468108800,selena,7,3,3,2,12,2983
false,21360950,1508457600,country,71,51,17,2,104,2984
false,5370989,1486598400,2k,21,18,3,1,21,2985
false,19061054,1483228800,Pregame,76,60,27,1,83,2986
false,23039399,1467763200,I Took A Pill In Ibiza - Seeb Remix,89,67,22,2,104,2987
false,5188049,1487980800,Sexxx,20,13,7,1,21,2988
false,34023881,1440115200,gems,83,59,17,1,136,2989
false,32976313,1508803200,Country,95,59,51,2,161,2990
false,7563810,1503360000,FAVS😍,29,25,26,1,34,2991
false,33947132,1472083200,Randoms,113,95,83,1,134,2992
false,39057788,1503964800,Hippity Hop,118,81,24,2,165,2993
false,12154555,1477699200,Hype,41,33,10,1,49,2994
false,33180921,1509235200,New Music,133,117,93,1,147,2995
false,5747721,1477353600,Batchata,11,5,6,1,24,2996
false,43017720,1508457600,2017,152,130,8,1,165,2997
false,34931707,1503532800,country,108,39,11,1,158,2998
false,16304259,1418428800,Starting Over,67,62,28,1,71,2999
