,collaborative,duration_ms,modified_at,name,num_albums,num_artists,num_edits,num_followers,num_tracks,pid
1796,False,10056945,1508371200,Country,42,36,23,1,48,796
1797,False,10142356,1509321600,Workout,37,33,40,1,47,797
1798,False,7910361,1499212800,mellow,29,21,9,1,34,798
1799,False,8202120,1506038400,Helene,24,17,5,1,33,799
1800,False,2091648,1457481600,Christian music,7,4,2,1,8,800
1801,False,14488716,1484265600,Runaway,53,51,39,1,57,801
1802,True,25831390,1474416000,work music,15,9,6,1,94,802
1803,False,43421679,1508630400,Country,128,67,62,1,204,803
1804,False,20908133,1496448000,Good Stuff,81,62,10,1,86,804
1805,False,2638772,1479340800,car playlist ,10,9,8,1,12,805
1806,False,34849426,1414800000,2K14,121,89,26,3,143,806
1807,False,16875684,1439164800,Summer drives,67,51,6,1,75,807
1808,False,27581867,1446163200,💸💸,30,16,7,1,113,808
1809,False,3250849,1469232000,Country,15,10,8,1,15,809
1810,False,2237697,1499731200,road trip ,7,7,4,1,10,810
1811,False,46448007,1434240000,musicals,21,59,5,1,234,811
1812,False,21656971,1441324800,Throwback,53,46,18,2,112,812
1813,False,8563173,1508112000,ease ~,35,31,7,1,41,813
1814,False,11396490,1499644800,Groovy,44,44,17,2,45,814
1815,False,42936735,1449273600,WORKOUT,180,149,6,1,189,815
1816,False,21676960,1444780800,Easy Listening ,85,68,22,1,97,816
1817,False,12480160,1450396800,Cancun,44,33,13,1,53,817
1818,False,2868245,1494806400,Star Wars,12,5,3,1,14,818
1819,False,4594018,1479600000, CHiLl,21,21,5,1,21,819
1820,False,3494895,1424131200,jan 2015,17,16,3,1,17,820
1821,False,5151514,1493856000,feel good,24,22,7,1,24,821
1822,False,36971214,1506384000,explicit,107,73,72,1,165,822
1823,False,26510292,1508371200,Broadway Baby,23,54,3,1,120,823
1824,False,7481073,1448409600,Worship,19,17,17,2,24,824
1825,False,17771865,1474070400,pregame,70,58,4,6,78,825
1826,False,4370484,1448150400,Hawaii,16,13,2,1,19,826
1827,False,5967277,1491782400,Roadtrip,24,15,4,1,24,827
1828,False,4064674,1469836800,.jams.,17,16,4,1,18,828
1829,False,12196214,1501891200,The Classics,28,15,7,2,35,829
1830,False,3222010,1498953600,Heat,14,12,6,1,16,830
1831,False,16449976,1509235200,My hits,69,54,59,2,76,831
1832,False,6103083,1449792000,Fix You,22,15,3,1,27,832
1833,False,27697847,1393200000,I workout!,97,73,4,1,128,833
1834,False,3732421,1435708800,Disney,14,18,6,2,19,834
1835,False,48926806,1504915200,everything,157,103,9,1,207,835
1836,False,3999213,1506470400,boujee,17,16,2,1,19,836
1837,False,4015752,1426032000,Country Mix,18,17,7,1,18,837
1838,False,29197826,1495670400,bird,66,42,73,2,121,838
1839,False,14518491,1468454400,Camp,61,53,5,1,69,839
1840,False,26981820,1505692800,rap,52,39,27,3,117,840
1841,False,25135565,1488499200,Deb,17,11,3,1,111,841
1842,False,27175214,1479340800,christmas,19,9,7,1,136,842
1843,False,48585388,1508025600,2016,193,148,78,3,221,843
1844,False,33568346,1487289600,nostalgia,86,55,12,1,150,844
1845,False,2911434,1431302400,english,12,11,2,1,12,845
1846,False,5756548,1505433600,empty,15,4,4,1,27,846
1847,False,50294546,1457654400,The Good Stuff,121,85,56,1,211,847
1848,False,49717490,1507075200,Local,141,101,126,2,200,848
1849,False,25884968,1506816000,chill,77,58,68,3,101,849
1850,False,12265773,1499299200,Lit🔥🔥,51,36,4,1,53,850
1851,False,4241888,1507075200,Indie Stuff,14,9,4,1,17,851
1852,False,11639639,1431993600,chill,49,45,35,1,49,852
1853,False,7744568,1394841600, Frozen,3,10,2,2,59,853
1854,False,54136863,1509408000,HER,167,102,37,3,218,854
1855,False,24098628,1508198400,Gospel,57,39,42,4,73,855
1856,False,3492144,1476576000,songs to dance to,16,15,5,1,16,856
1857,False,28867643,1509235200,study,112,106,36,2,132,857
1858,False,21620089,1492128000,summer 16',90,78,25,1,96,858
1859,False,42753000,1497916800,Hungover,147,117,42,1,179,859
1860,False,12286033,1493424000,work,43,39,17,1,50,860
1861,False,11146474,1491782400,Christmas Favorites,48,42,18,4,64,861
1862,False,3767219,1482710400,mood music,12,11,2,1,14,862
1863,False,10463771,1502064000,good vibes,47,47,14,1,48,863
1864,False,18798519,1393113600,I like these songs,69,56,37,1,72,864
1865,False,7703622,1506038400,Cha Cha,31,30,7,1,36,865
1866,False,33080913,1505952000,Worship,42,30,26,2,91,866
1867,False,13703082,1506211200,PURPLE,49,41,22,1,54,867
1868,False,4999906,1462579200,April 2016,22,21,12,1,22,868
1869,False,8765681,1493683200,My Heart,30,25,18,1,37,869
1870,False,11309492,1457308800,recovery,41,35,12,1,47,870
1871,False,4523189,1501113600,space jams,11,7,3,2,25,871
1872,False,6091075,1509321600,bored,25,23,25,1,29,872
1873,True,7936491,1476057600,Volleyball,28,25,9,1,31,873
1874,False,33793856,1507766400,Mixed,70,45,30,1,133,874
1875,False,9150473,1441584000,Jammin,21,12,3,1,42,875
1876,False,16582784,1436400000,Chidas,43,34,33,2,68,876
1877,False,17181746,1508803200,ELECTRONICAS,82,58,24,1,85,877
1878,False,1996675,1508025600,new new,6,5,5,1,9,878
1879,False,50341906,1497744000,Country,133,71,38,1,241,879
1880,False,6211312,1393977600,Working Out,21,18,10,1,26,880
1881,False,14597634,1497484800,EDC,48,35,2,1,62,881
1882,False,1384776,1444780800,run 2,6,6,4,1,6,882
1883,False,18696030,1471824000,Office,74,49,2,1,82,883
1884,False,9151970,1473120000,Songs I Love,38,36,35,2,41,884
1885,False,14042586,1506643200,SEPTEMBER 2017,54,48,5,1,59,885
1886,False,52613668,1509408000,BUMP,137,77,21,2,225,886
1887,False,15285499,1409961600,Reception,63,57,22,1,66,887
1888,False,5887643,1442880000,Old Rock,20,17,10,1,22,888
1889,False,8272231,1435622400,Edward Sharpe & The Magnetic Zeros,6,3,3,1,35,889
1890,False,1718302,1382313600,Two,6,6,4,1,6,890
1891,False,1724810,1461888000,Good music ,7,6,4,1,7,891
1892,False,3003906,1435881600,1980's,11,11,2,8,11,892
1893,True,29696098,1422057600,Country,98,42,14,1,135,893
1894,False,4413536,1474848000,playlist,19,14,8,1,20,894
1895,False,31869941,1424304000,Throwbacks,83,52,6,1,137,895
1896,False,44548821,1485907200,Classic Country,141,58,6,6,207,896
1897,False,16408701,1479945600,Thuggin,10,9,4,1,70,897
1898,False,10891819,1436918400,trending,42,39,28,1,45,898
1899,False,12802175,1509062400,Relax,48,34,20,1,54,899
1900,False,3659376,1504828800,My High-Intensity Workout,14,10,2,1,14,900
1901,False,13208416,1474588800,Sundays,42,37,4,3,47,901
1902,False,9451263,1505088000,sunday,36,24,6,1,42,902
1903,False,14511221,1506556800,Oldies,64,61,13,1,66,903
1904,False,7765445,1422835200,dance yrself clean,22,18,4,2,26,904
1905,False,2442207,1365897600,Sleep Music,7,7,2,1,11,905
1906,False,5044396,1463270400,DISCOVER,30,30,2,1,30,906
1907,False,25090570,1507852800,Lit,103,78,27,1,113,907
1908,False,11656243,1506038400,old but good,51,43,6,2,53,908
1909,False,2917328,1454803200,Awesome,10,6,4,1,14,909
1910,False,21314596,1459987200,Pump up,47,20,2,2,87,910
1911,False,8388914,1502064000,BEST SONGS EVER,28,28,10,1,41,911
1912,False,22637299,1506902400,old school,73,65,45,2,90,912
1913,False,31388970,1502841600,PARTY,118,91,13,1,134,913
1914,False,16432020,1508112000,dance,70,60,57,1,71,914
1915,False,1871236,1501804800,Alternative,6,6,3,2,8,915
1916,False,24591942,1500249600,Rock,68,30,8,1,89,916
1917,False,9008766,1478822400,Summer '16,38,36,14,1,40,917
1918,False,43003986,1383955200,Pearl Jam,12,8,2,1,162,918
1919,False,11480569,1501891200,petrichor,45,42,7,1,48,919
1920,False,31814633,1486944000,LITT ,142,127,13,1,146,920
1921,False,25827393,1480636800,Rock,57,35,9,1,112,921
1922,False,2472526,1478822400,Baby shower,12,12,2,1,12,922
1923,False,8340370,1500422400,beautiful,32,30,12,1,36,923
1924,False,23720395,1501977600,mine,56,40,38,1,103,924
1925,False,18541223,1508976000,John's Playlist,70,60,10,1,75,925
1926,False,14618370,1508112000,rock,55,47,21,1,61,926
1927,False,13131762,1504569600,Oldies,60,37,8,2,65,927
1928,False,2217770,1503878400,vibin,9,8,4,1,10,928
1929,False,4142432,1429747200,Move,17,17,4,1,18,929
1930,False,34682579,1478131200,Seduction,97,63,24,1,120,930
1931,False,11746828,1442275200,Fire,46,42,6,1,54,931
1932,False,7729111,1509321600,halloweenie,30,33,5,1,35,932
1933,True,9746258,1457481600,Reception,47,44,12,1,47,933
1934,False,9696452,1485648000,Love,30,22,8,1,36,934
1935,False,12324961,1496016000,Rock,40,32,11,1,44,935
1936,False,11239296,1491091200,Worship,29,18,25,3,37,936
1937,True,6073195,1419811200,hayley,26,26,6,1,26,937
1938,False,13517594,1490140800,Inspiration,54,53,9,1,56,938
1939,False,7806717,1505433600,<3,21,16,12,1,35,939
1940,False,10964833,1489449600,Playlist,36,34,7,2,49,940
1941,False,30712867,1505433600,2k17,82,55,61,1,140,941
1942,False,23837606,1468713600,R&B classics,75,45,6,3,94,942
1943,False,20275508,1482278400,Fall 2015,79,75,34,1,92,943
1944,False,6970595,1496966400,hoe anthems,27,21,5,2,31,944
1945,False,5355947,1509408000,the mix,16,14,5,1,26,945
1946,False,25345670,1506124800,summer '17,68,52,61,1,119,946
1947,False,2183323,1468800000,nashville,10,9,3,1,10,947
1948,False,14325817,1449705600,Christmas songs ,7,7,3,1,63,948
1949,False,16786449,1479081600,jamz,71,68,36,1,74,949
1950,False,11815189,1471996800,Summer 2016,54,49,14,2,55,950
1951,False,2229106,1425340800,stuff,6,3,4,1,9,951
1952,False,2395154,1442707200,The Greatest,8,5,4,1,10,952
1953,False,15388277,1460764800,#chill,59,51,44,2,70,953
1954,False,5344096,1441152000,country,24,18,8,1,24,954
1955,False,49978310,1442707200,country ,120,55,30,1,224,955
1956,False,18718684,1425168000,Classical,32,22,22,1,75,956
1957,False,7188894,1477180800,disney bops,23,15,2,1,39,957
1958,False,3861463,1469577600,top down,17,17,2,2,17,958
1959,False,4772474,1507507200,Rap Songs,21,21,19,1,21,959
1960,False,18568996,1509235200,Chillout ,57,51,42,1,59,960
1961,False,14449011,1404518400,Gospel,36,25,11,1,53,961
1962,False,17831472,1466294400,MERICA,52,35,38,1,80,962
1963,False,2353881,1465171200,Dubstep ,10,8,2,1,10,963
1964,False,30889047,1509235200,KILLA,109,78,59,1,135,964
1965,False,21868096,1482192000,hey,47,33,29,1,97,965
1966,False,2805925,1493251200,mello,12,12,3,1,12,966
1967,False,2244462,1449360000,spanish,11,8,4,1,11,967
1968,False,35918107,1507680000,death,131,73,88,4,162,968
1969,False,8984013,1500076800,Marshall ,31,28,5,2,35,969
1970,False,17996632,1407196800,Summer 2014,56,50,24,1,79,970
1971,False,12750541,1506470400,Rap it up,46,36,11,1,57,971
1972,False,35127057,1444003200,Slow Stuff,110,77,3,1,133,972
1973,False,4045052,1502236800,flow,14,14,6,1,17,973
1974,False,33074974,1447977600,Maui,110,71,12,1,140,974
1975,False,4848999,1466380800,Lit af,15,13,6,1,21,975
1976,False,4692356,1380499200,Neo,11,6,4,1,16,976
1977,False,28795617,1469232000,summer playlist,116,105,8,1,133,977
1978,False,26607391,1504915200,Dancehall,105,54,37,1,126,978
1979,False,47162649,1476489600,new,181,148,178,1,221,979
1980,False,48909656,1509408000,Gym,183,123,90,3,214,980
1981,False,7749913,1478476800,Chill,29,22,10,1,35,981
1982,False,13926435,1462665600,nc,53,47,11,1,56,982
1983,False,27207422,1487376000,2pac,24,8,26,1,100,983
1984,False,48616835,1509494400,Pump up,150,78,50,1,203,984
1985,False,19433173,1468886400,Party Playlist,63,37,8,1,79,985
1986,False,15491200,1406160000,New Music,60,58,13,1,69,986
1987,True,36983438,1505952000,Dancing on my own,69,35,2,1,172,987
1988,False,3261685,1474243200,New,12,10,8,1,14,988
1989,True,7254125,1508803200,David,31,26,24,1,33,989
1990,True,20637964,1507420800,Michelle ,84,74,5,1,87,990
1991,False,4261773,1486944000,Bad and Boujee,17,17,3,1,19,991
1992,False,31829172,1508371200,R&B,106,73,29,1,126,992
1993,False,8986743,1508112000,🌈🌈🌈,24,21,18,1,38,993
1994,False,14914634,1386979200,FALL 2013,38,35,26,1,61,994
1995,False,9917901,1507852800,old,40,36,8,1,41,995
1996,False,3699248,1479254400,Daze,17,15,13,1,17,996
1997,False,27538723,1410307200,rap,98,82,63,1,119,997
1998,False,24950143,1507939200,Country,75,40,37,1,108,998
1999,False,9065801,1507766400,thinking of you,43,37,34,1,44,999
2000,False,31428282,1457827200,disney,16,65,4,1,189,1000
2001,False,38241566,1417824000,Indie Electro,18,8,2,2,165,1001
2002,False,3549358,1465430400,jack & jack,14,3,3,1,17,1002
2003,False,51242585,1498435200,vibes,195,157,91,2,225,1003
2004,False,42601098,1498608000,Indie,118,92,74,1,165,1004
2005,False,5870710,1504310400,college,26,25,2,1,28,1005
2006,False,19652753,1471996800,Summer 15,74,67,40,2,80,1006
2007,False,13158862,1509148800,New music,48,38,20,1,58,1007
2008,False,18432208,1505692800,Now,82,79,36,3,84,1008
2009,False,9413467,1507680000,Jams,36,31,25,1,41,1009
2010,False,17853470,1464393600,Party Mix,72,63,11,2,74,1010
2011,False,20635206,1491868800,LOCO,90,82,27,18,97,1011
2012,False,3974946,1506211200,Bruno Mars,7,3,3,1,18,1012
2013,False,14724585,1490140800,Breezy,55,45,42,1,67,1013
2014,False,21004989,1496793600,Fall 16,64,49,27,3,83,1014
2015,False,12136870,1498262400,SLO,32,19,3,1,53,1015
2016,False,43843897,1508716800,BANGAZ,141,89,104,1,198,1016
2017,False,6992643,1401148800,Piano Music,21,12,5,1,29,1017
2018,False,30811124,1492387200,Beach Music,106,70,27,14,130,1018
2019,False,11198025,1505779200,Slow jamz,42,32,15,1,43,1019
2020,False,2990119,1483056000,vaporwave,15,15,6,1,17,1020
2021,False,31005347,1424736000,Bassnectar,18,17,2,1,106,1021
2022,False,5303964,1480723200,Christmas,20,17,4,1,29,1022
2023,False,8934828,1381968000,Moo,30,27,5,1,35,1023
2024,False,1733764,1477612800,👑👑👑,7,7,5,1,7,1024
2025,False,49680278,1379635200,random,128,105,35,2,207,1025
2026,False,6735372,1466121600,Heavy Metal,18,18,3,1,24,1026
2027,False,5787913,1477612800,pr,25,22,3,1,28,1027
2028,False,31981760,1508544000,misc.,124,91,31,1,140,1028
2029,False,4728540,1456185600,Beats,19,19,12,1,19,1029
2030,False,7651308,1366329600,Piano Guys,7,4,2,1,33,1030
2031,False,2936280,1501200000,humble. ,13,9,6,1,13,1031
2032,False,8679140,1465430400,❤❤❤,37,34,20,1,38,1032
2033,False,15346260,1505433600,worship,47,39,5,1,52,1033
2034,False,1852825,1450828800,golden,9,8,3,1,9,1034
2035,False,34122238,1509062400,CUMBIAS,135,82,28,1,162,1035
2036,True,10537192,1507334400,Wedding Playlist,46,44,22,1,47,1036
2037,False,17012063,1490140800,work out,57,42,15,1,78,1037
2038,False,1016953,1476230400,car,5,5,3,1,5,1038
2039,False,22954707,1474502400,COUNTRY ,93,70,47,1,108,1039
2040,False,4397690,1488844800,Christian,14,11,3,1,16,1040
2041,False,5346228,1491955200,Brown Eyed Girl,20,18,3,3,20,1041
2042,False,37595412,1354752000,Christmas,25,16,5,1,178,1042
2043,False,7540783,1506211200,summer 2k17,24,21,17,1,34,1043
2044,False,9286058,1481328000,Adventure Of A Lifetime,37,35,29,1,42,1044
2045,False,22639419,1509235200,madison,84,64,29,1,105,1045
2046,False,4325298,1495756800,summer tunes,17,16,12,2,19,1046
2047,False,20768728,1501977600,Electro,75,54,4,1,89,1047
2048,False,6437535,1481068800,Disney,22,29,6,1,36,1048
2049,True,23818051,1488153600,a playlist,76,62,66,1,85,1049
2050,False,21808612,1460764800,Bhangra,72,62,23,4,84,1050
2051,False,5345783,1414800000,Fall 2014,17,17,16,1,21,1051
2052,False,19228616,1400371200,Groove,51,31,11,1,83,1052
2053,False,36280408,1500595200,Piano,44,23,4,1,111,1053
2054,False,18950572,1475280000,summer 2016,77,73,28,2,91,1054
2055,False,7277511,1430265600,funky,21,18,14,1,30,1055
2056,False,30840237,1508803200,Current,112,97,44,2,138,1056
2057,False,19396030,1477180800,NC,81,75,52,2,85,1057
2058,False,3627682,1471478400,End of Summer,16,16,4,1,16,1058
2059,False,38015341,1502582400,feelings,131,105,64,1,166,1059
2060,False,3414784,1494547200,Electronic,13,11,7,1,13,1060
2061,False,6751172,1503792000,Tunes ,28,27,5,1,30,1061
2062,False,12775185,1506816000,Oldies,63,47,14,1,75,1062
2063,False,30098732,1450224000,Rock,75,37,12,2,138,1063
2064,False,48328236,1465516800,rap,104,70,7,1,208,1064
2065,False,3808776,1482278400,Christmas :) ,20,18,3,3,20,1065
2066,False,4920526,1382486400,house,14,8,2,1,18,1066
2067,False,20404984,1481414400,Car Rides,83,72,6,3,84,1067
2068,False,2341187,1508889600,lu,10,10,2,1,10,1068
2069,False,31892119,1504051200,Dance,120,102,50,1,136,1069
2070,False,40760579,1478131200,Ma,164,140,7,1,184,1070
2071,False,10010559,1502496000,Playlist,36,30,4,1,44,1071
2072,False,42319135,1502582400,Classics,124,67,24,1,167,1072
2073,False,29992631,1463270400,weekend,129,109,27,1,143,1073
2074,False,12228234,1507075200,Acoustic ,44,38,13,1,54,1074
2075,False,7149359,1457049600,damn,11,9,11,1,22,1075
2076,False,5809774,1507507200,Rap/hiphop,22,19,20,1,23,1076
2077,False,8492240,1499817600,Adoracion,16,11,11,1,23,1077
2078,False,13911612,1499731200,Zumba,60,51,33,1,63,1078
2079,False,3925271,1386460800,Classical Study Music – Classical Study Music,9,4,2,1,30,1079
2080,False,5259015,1451347200,alexa,21,18,9,1,25,1080
2081,False,4075243,1505865600,schleep,11,9,2,1,16,1081
2082,False,2803478,1455321600,Country,12,12,8,1,13,1082
2083,False,11542999,1506038400,Girl Power,43,27,13,2,55,1083
2084,False,31331222,1501545600,Gym Mix,101,60,7,3,143,1084
2085,False,3210834,1413244800,CD1,14,10,2,1,15,1085
2086,False,2737635,1411084800,Girls,10,9,6,1,11,1086
2087,False,17475884,1507852800,fireside,65,52,12,1,72,1087
2088,False,2888752,1507420800,jeep,13,13,2,1,14,1088
2089,False,7466009,1478736000,rock,22,16,5,1,24,1089
2090,False,11974964,1508716800,New songs,31,20,13,1,54,1090
2091,False,11061725,1373155200,Dance,36,24,15,1,49,1091
2092,False,7046944,1508976000,LANY,12,3,8,1,31,1092
2093,False,5953265,1498003200,New2,18,16,12,1,21,1093
2094,False,17052548,1506470400,Favorite Country,65,43,34,2,78,1094
2095,False,20344685,1485820800,Pop en español,53,32,43,1,86,1095
2096,False,38296506,1507593600,country,118,70,47,1,177,1096
2097,True,6659619,1439164800,Dad!,22,20,9,2,27,1097
2098,False,9728534,1509408000,car,28,23,9,1,39,1098
2099,False,12547575,1464739200,stuff,56,49,39,1,56,1099
2100,False,9463552,1482883200,December 2016,41,38,8,1,42,1100
2101,False,26552708,1508889600,Rock,71,36,4,1,94,1101
2102,False,15949306,1488240000,Reggae,48,28,10,1,58,1102
2103,False,22786771,1428451200,WORKOUT!!,80,58,19,3,98,1103
2104,False,27709221,1506729600,R&B classics ,89,69,49,1,110,1104
2105,False,7939002,1454630400,all songs,28,23,3,1,38,1105
2106,False,10622527,1477353600,julie,44,33,2,1,46,1106
2107,False,11531366,1498435200,Blues,42,23,9,2,46,1107
2108,False,7829963,1428883200,Lets Dance !!!,27,20,7,1,33,1108
2109,False,4671450,1497225600,justin,18,17,12,1,22,1109
2110,False,3614475,1496188800,Kodak Black,12,7,8,2,15,1110
2111,False,10298056,1497916800,Praise Him,26,18,20,1,36,1111
2112,False,5502855,1493078400,Random,20,15,14,1,23,1112
2113,False,1833924,1480118400,Oldies,10,9,8,1,10,1113
2114,False,4162717,1474070400,Get It,19,18,9,1,21,1114
2115,False,14710040,1507507200,old,53,41,15,1,58,1115
2116,False,1616662,1360627200,Bass. ,7,7,3,1,7,1116
2117,False,32146860,1492992000,car,127,86,16,1,143,1117
2118,False,5944648,1443916800,house,13,12,8,1,13,1118
2119,False,13877446,1456444800,Old Jams,31,18,12,1,59,1119
2120,False,2999470,1497744000,spanish jams,8,8,2,1,14,1120
2121,False,3918961,1476316800,shower,9,8,2,1,15,1121
2122,False,23551264,1464048000,REPEAT ,96,78,35,1,104,1122
2123,False,6850564,1489795200,Folk,11,11,7,1,26,1123
2124,False,4982677,1502668800,Summer 2017,22,22,19,1,22,1124
2125,False,16197706,1463529600,summer music ,44,33,11,1,76,1125
2126,False,33540159,1428019200,Gabriel,132,108,47,2,153,1126
2127,False,20556846,1504310400,gym list,67,48,54,1,81,1127
2128,False,5415914,1433116800,Chilly,23,21,15,1,24,1128
2129,False,5940342,1499558400,Hype,23,20,3,1,23,1129
2130,False,16620651,1507507200,SENIOR YEAR,68,60,15,1,74,1130
2131,False,3496142,1401235200,Summer,7,7,3,1,17,1131
2132,False,11407453,1496448000,running 3,53,50,17,1,54,1132
2133,False,10276917,1506470400,Christian songs,38,31,23,1,47,1133
2134,False,2567172,1489104000,WS,12,12,5,3,12,1134
2135,False,13551985,1402876800,Taylor swift,44,32,9,3,62,1135
2136,False,30444514,1505606400,Alternative Rock,99,73,14,1,126,1136
2137,False,22652547,1506470400,bump,100,91,6,2,102,1137
2138,False,44880738,1499212800,Classic Rock,146,92,14,1,173,1138
2139,False,1933635,1482451200,Christmas ,9,7,6,1,12,1139
2140,False,25007684,1499558400,Norteñas,86,38,9,1,129,1140
2141,False,8776249,1507766400,J Cole ,12,5,10,1,35,1141
2142,False,17121689,1389744000,Latin,57,32,23,1,76,1142
2143,False,29532982,1505865600,My Music,84,55,75,3,136,1143
2144,False,17817630,1487116800,Emo,13,5,6,1,84,1144
2145,False,9126788,1472342400,TurnUp ,31,23,3,1,39,1145
2146,False,16021493,1491696000,Upbeat Country,51,42,10,1,76,1146
2147,False,16525928,1451779200,church songs,51,15,10,2,101,1147
2148,False,13441795,1498435200,superman.,39,30,24,2,54,1148
2149,False,6536353,1476576000,Alternative,26,23,22,1,29,1149
2150,False,21088544,1428624000,Workout,73,50,7,1,90,1150
2151,False,16353749,1486598400,memes,44,51,3,2,116,1151
2152,False,2950917,1509148800,TX,10,8,13,1,12,1152
2153,False,4904557,1494374400,Chill,19,13,3,2,21,1153
2154,False,40595585,1508198400,FF,176,167,83,1,181,1154
2155,False,8514656,1469836800,Rap,24,8,10,1,33,1155
2156,False,21704430,1452297600,Punk,71,47,13,8,104,1156
2157,False,38442410,1499212800,------,146,141,2,1,166,1157
2158,False,14956432,1426636800,Chill,29,23,21,2,49,1158
2159,False,30766930,1492992000,Shower songs,110,93,59,1,131,1159
2160,False,10161117,1508889600,jams,29,21,16,1,46,1160
2161,False,11925892,1503532800,country favs,45,39,5,1,57,1161
2162,False,15367906,1509408000,LIT,63,45,32,1,73,1162
2163,False,4049744,1509062400,september ,19,19,6,1,19,1163
2164,False,17216299,1499644800,Rock,27,12,4,1,79,1164
2165,False,15166138,1441497600,90's music,56,44,6,1,64,1165
2166,False,23572058,1468281600,Nice,90,72,38,1,103,1166
2167,False,38548064,1509235200,BANGERZ,122,95,100,1,174,1167
2168,False,6829177,1436832000,#tbt,22,15,2,1,29,1168
2169,False,22054739,1475452800,The PLayliSt,42,24,25,1,94,1169
2170,False,38213913,1489017600,Best,82,49,10,1,176,1170
2171,False,49261326,1498435200,Ibiza 2017,126,155,2,1,171,1171
2172,False,11171506,1484092800,Workin',21,19,7,1,53,1172
2173,False,12605196,1411603200,Indie Mix,29,18,4,1,45,1173
2174,False,24616745,1507593600,oldies,96,73,36,2,107,1174
2175,False,18659240,1509321600,Kendall,75,60,5,1,87,1175
2176,False,30794022,1509408000,feels,93,63,5,1,134,1176
2177,False,4757924,1468368000,Oldies,26,24,2,2,28,1177
2178,False,13671675,1495324800,Running,29,22,7,1,62,1178
2179,False,19202442,1506816000,hoco,76,68,6,1,87,1179
2180,False,15393647,1504483200, punk,45,26,21,1,67,1180
2181,False,12814578,1504915200,Run,45,34,36,1,55,1181
2182,False,13915014,1508025600,Trap,35,14,22,1,56,1182
2183,False,19075711,1463356800,Electric Love,63,58,53,4,86,1183
2184,False,9844668,1509408000,workout,39,33,16,1,42,1184
2185,False,10044644,1477699200,wedding playlist,38,32,2,2,43,1185
2186,False,8845200,1455062400,Mondays,29,20,9,3,34,1186
2187,False,11274468,1479772800,Sept 2016,45,35,16,1,48,1187
2188,False,4407057,1491436800,old bops,17,13,9,1,20,1188
2189,False,8577922,1416614400,Marathon,32,27,2,1,34,1189
2190,False,6108951,1504742400,90's,26,26,13,1,26,1190
2191,False,7980782,1509062400,today,36,32,18,1,37,1191
2192,False,8006947,1409270400,The Glitch Mob,5,3,3,4,25,1192
2193,False,8284927,1506902400,My music ,22,19,11,1,29,1193
2194,False,8004982,1506816000,calm,24,21,20,1,33,1194
2195,False,16151146,1443312000,Jesus music,35,25,27,1,58,1195
2196,False,2483515,1419638400,Taylor,11,10,5,1,12,1196
2197,False,5059528,1495411200,Tunes,19,16,2,1,22,1197
2198,False,8691242,1508371200,Waves,35,33,4,1,35,1198
2199,False,14704372,1475452800,meh,53,47,23,1,60,1199
2200,False,2329601,1509494400,other,10,10,7,1,10,1200
2201,False,11207842,1463616000,Baby Making Music,35,32,25,1,40,1201
2202,False,4820772,1508544000,Rap,22,22,8,1,23,1202
2203,False,11394545,1509321600,Spanish,38,27,13,1,50,1203
2204,False,4057173,1508716800,I guess.,20,17,8,1,20,1204
2205,False,37532362,1508716800,mood,114,72,40,4,152,1205
2206,False,19057207,1497139200,wes,55,26,2,1,87,1206
2207,False,12678629,1435449600,Elliott,36,27,31,1,53,1207
2208,False,2789794,1468972800,Random,11,10,5,1,12,1208
2209,False,12444388,1476230400,Booty,41,31,18,1,47,1209
2210,False,16871423,1470960000,Obsessions,70,65,58,2,70,1210
2211,False,7052801,1480464000,calm,24,21,2,1,40,1211
2212,False,21005074,1500854400,Nov 2017,82,80,55,1,83,1212
2213,False,7555473,1504483200,my heart,23,20,4,1,38,1213
2214,False,25609667,1501804800,Rando,98,83,65,2,111,1214
2215,False,12897009,1503792000,Banda ,59,40,36,1,67,1215
2216,False,11738301,1504828800,THE Playlist,39,34,30,1,43,1216
2217,False,14164071,1486252800,90s Rock,36,21,7,3,51,1217
2218,False,14528799,1494892800,Beach,44,19,6,2,65,1218
2219,False,45583123,1508630400,Slow Jams,132,91,26,2,161,1219
2220,False,46174356,1491350400,Reggae,95,50,40,1,189,1220
2221,False,5598183,1505347200,most wonderful time of the year,11,7,11,2,29,1221
2222,False,5788670,1496188800,Rap,22,21,7,1,25,1222
2223,False,6064697,1413417600,Breakup Songs,20,15,3,1,27,1223
2224,False,7831473,1509148800,Ehh,35,30,19,1,35,1224
2225,False,5783629,1509494400,happy,27,27,16,1,27,1225
2226,False,8278957,1501372800,summer 17,33,31,11,1,38,1226
2227,False,42868709,1508630400,oldies but goodies,133,91,63,2,162,1227
2228,False,21988194,1504051200,Best songs,48,31,10,2,100,1228
2229,False,18336338,1502582400,gopro,80,69,37,3,81,1229
2230,False,1129595,1506902400,JP,5,5,2,1,5,1230
2231,False,1169522,1492041600,airplane mode,5,5,2,1,5,1231
2232,True,17294929,1419897600,Rock,58,31,15,3,81,1232
2233,False,13958695,1475712000,alt,52,40,10,1,65,1233
2234,False,11014428,1385510400,Dance Dance,40,34,18,1,46,1234
2235,False,5569043,1494547200,Mood,19,15,7,1,23,1235
2236,False,4347827,1441411200,BSO,17,17,2,1,18,1236
2237,False,53309021,1506124800,🙏🏾,76,34,46,1,187,1237
